,Q,I(Q),Error,dQ
41,0.01254103,22.9025071236,0.07810614,0.001771657
42,0.01298628,21.3203871236,0.072856,0.001790334
43,0.01344734,19.7702871236,0.07062591,0.001810084
44,0.01392477,18.5764671236,0.06750808,0.001830393
45,0.01441914,17.1833971236,0.06274065,0.001853069
46,0.01493107,15.9894071236,0.06006952,0.001876625
47,0.01546117,14.9743171236,0.0576076,0.001901061
48,0.0160101,13.9301871236,0.05296512,0.001927791
49,0.01657851,12.9078871236,0.05077664,0.001955893
50,0.0171671,12.0518171236,0.04771238,0.001984939
51,0.01777659,11.3243571236,0.04476108,0.002016295
52,0.01840772,10.5210171236,0.04357562,0.002048655
53,0.01906126,9.783579123600001,0.04012558,0.002082967
54,0.019738,9.0196971236,0.0375129,0.002119916
55,0.02043876,8.4583141236,0.03563103,0.00215833
56,0.02116441,7.8342231236,0.03350621,0.002198872
57,0.02191581,7.3284031236,0.03164918,0.002241422
58,0.0226939,6.8507791236,0.03022496,0.002286007
59,0.02349961,6.3148761236,0.02828583,0.002332696
60,0.02433392,5.8797061236,0.02663931,0.002381598
61,0.02519786,5.4718851236,0.02484463,0.002433876
62,0.02553234,5.4974111236,0.03532687,0.002457721
63,0.02609247,5.1197721236,0.0237028,0.002488548
64,0.02643882,4.9977361236,0.03985965,0.002511598
65,0.02701884,4.7281751236,0.02236617,0.00254546
66,0.02737749,4.6908931236,0.03371013,0.002559731
67,0.0279781,4.4363221236,0.02121605,0.002605312
68,0.02834948,4.3425411236,0.02807008,0.002628712
69,0.02897142,4.1325561236,0.01991065,0.002668314
70,0.02935599,3.9307941236,0.02613414,0.00269434
71,0.03,3.8226751236000003,0.01897824,0.002733808
72,0.03039822,3.8078651236,0.02752491,0.002756315
73,0.0310651,3.6131131236000003,0.01866282,0.002801219
74,0.03147746,3.5753071236,0.02236688,0.002824182
75,0.03216802,3.3534091236,0.01855489,0.002872889
76,0.03259502,3.2531611236,0.02206785,0.002900692
77,0.03331009,3.1470241236,0.01933956,0.00294759
78,0.03375225,3.0828321236000003,0.01935024,0.002980509
79,0.03449271,2.9216281236,0.01940623,0.003026034
80,0.03495057,2.7988111236,0.01845194,0.003061436
81,0.03571732,2.7354861236,0.01924434,0.003108504
82,0.03619143,2.5855371236,0.01828166,0.003140117
83,0.0369854,2.5351171236,0.01888188,0.003193781
84,0.03747635,2.5513021236,0.01612012,0.003224134
85,0.03829851,2.4229221236000003,0.01841498,0.003282793
86,0.03880688,2.2808721236,0.01478065,0.003315284
87,0.03965823,2.2573051236,0.01791818,0.003375783
88,0.04018466,2.1988611236,0.01414922,0.003411152
89,0.04106624,2.1348751236,0.01743594,0.003472153
90,0.04161135,2.0350381236,0.01257884,0.003505345
91,0.04252422,1.9944401235999998,0.01696641,0.00357276
92,0.04308869,1.9764281235999999,0.01184258,0.003612527
93,0.04403398,1.8984091235999998,0.01654412,0.003678261
94,0.04461849,1.8613831235999998,0.01201687,0.003716726
95,0.04559733,1.8227061236,0.01608539,0.00378839
96,0.04620259,1.7614831236,0.01061688,0.003828302
97,0.04721619,1.7246271236,0.01580688,0.003902669
98,0.04784294,1.6782071235999998,0.009951657,0.003947426
99,0.04889253,1.6471471236,0.01542242,0.004020729
100,0.04954153,1.5916841236,0.009649183,0.004070566
101,0.05062837,1.5812871236,0.01505556,0.004143872
102,0.05130042,1.5182101235999999,0.009072576,0.004195427
103,0.05242585,1.4832081235999999,0.01472167,0.004272425
104,0.05312176,1.4088881236,0.008330193,0.004323669
105,0.05428715,1.3986531236,0.01424566,0.004406009
106,0.05500776,1.2942331235999998,0.007796093,0.004459905
107,0.05696072,1.1793361236,0.007358841,0.004600223
108,0.05898301,1.0660381235999998,0.006863478,0.004746485
109,0.06107711,0.9508919236,0.006289675,0.004898359
110,0.06324555,0.8536476235999999,0.005775167,0.005058418
111,0.06549098,0.7686189236,0.00547546,0.005219311
112,0.06781613,0.6656348235999999,0.004962886,0.005390257
113,0.07022383,0.5908569236,0.004805736,0.00556942
114,0.07271702,0.5071759236,0.004382395,0.005751239
115,0.07529872,0.4542934236,0.00410594,0.005942302
116,0.07797207,0.3910047236,0.003807899,0.006139712
117,0.08074035,0.3406221236,0.003609347,0.006344458
118,0.0836069,0.29521172360000003,0.003354127,0.00655793
119,0.08657523,0.2491092236,0.0031179,0.006778799
120,0.08964894,0.21337682360000002,0.00297238,0.007005501
121,0.09283178,0.1816305236,0.002804625,0.007244866
122,0.09612762,0.15635462360000002,0.002673585,0.007496026
123,0.09954047,0.13186772360000001,0.002461842,0.007748622
124,0.1030745,0.1078872236,0.002368251,0.008014773
125,0.106734,0.08770760359999999,0.002213307,0.008289495
126,0.1105234,0.0763764336,0.002229736,0.008567608
127,0.1110336,0.0752589736,0.003120202,0.008614772
128,0.1144474,0.057944273600000006,0.002239356,0.00886534
129,0.1149757,0.0549125036,0.003072956,0.008924887
130,0.1185106,0.0484904436,0.002246358,0.009173548
131,0.1190577,0.046533453600000003,0.002795782,0.009234509
132,0.1227181,0.038626773600000004,0.002266818,0.009488799
133,0.1232847,0.0353911436,0.00263016,0.00952782
134,0.1270751,0.0306571136,0.002353669,0.009815042
135,0.1276617,0.030406963600000003,0.002450984,0.009845932
136,0.1315866,0.022230723600000002,0.002511612,0.01015387
137,0.1321941,0.025781713600000002,0.00210409,0.01021008
138,0.1362584,0.0208071036,0.002712822,0.01050603
139,0.1368875,0.016975083600000003,0.002124387,0.01057004
140,0.1417474,0.0148111036,0.001881687,0.01092857
141,0.1467799,0.011393527599999998,0.001827374,0.01131424
142,0.1519911,0.009949716599999998,0.001706701,0.01171196
143,0.1573873,0.0089025046,0.001714824,0.01211849
144,0.1629751,0.0038150176,0.001556725,0.01254002
145,0.1687612,0.0068373166,0.001576737,0.01296579
146,0.1747528,0.0041432446,0.001361463,0.01343093
147,0.1809572,0.0046661896000000005,0.001336765,0.01391864
148,0.1873817,0.0046847796,0.00131798,0.01440304
149,0.1940344,0.0047809836,0.001220415,0.01490583
150,0.2009233,0.0047592706000000005,0.00118344,0.0154289
151,0.2080568,0.0033109846,0.00116692,0.01595851
152,0.2154435,0.0035661556,0.001061325,0.0165235
153,0.2230924,0.0023551755,0.001030983,0.01710901
154,0.231013,0.0022756629000000002,0.0009847092,0.01770908
155,0.2392147,0.0037663796,0.0009773195,0.01833145
156,0.2477076,0.0034162085999999998,0.001001456,0.01898701
157,0.2565021,0.0023184870999999998,0.0008918898,0.01965108
158,0.2656088,0.0042144816,0.000860895,0.02034976
159,0.2750388,0.0015830216,0.0008284039,0.02106439
160,0.2848036,0.00204583917,0.0007848697,0.02181197
161,0.2949151,0.0034038846,0.0007588007,0.02258594
162,0.3053856,0.0026789512,0.0007230498,0.02337493
163,0.3162278,0.0023376732000000002,0.0006965377,0.02420434
164,0.3274549,0.0013744909,0.0006750569,0.02505845
165,0.3390807,0.0020846926,0.0006316953,0.02595083
166,0.3511192,0.0017398738,0.0006237947,0.02686891
167,0.3635851,0.0022193465000000002,0.0005945229,0.02781426
168,0.3764936,0.0020372560100000003,0.000565394,0.02880679
169,0.3898604,0.0015221052,0.0005467644,0.0298226
170,0.4037017,0.0015131176,0.000525213,0.0308792
171,0.4180345,0.0017883966,0.000508144,0.0319721
172,0.4328761,0.0011135964999999999,0.0005131713,0.0330975
173,0.4482447,0.001,0.0005151168,0.03426929
174,0.4641589,0.0015135397,0.0005075247,0.03548185
175,0.4806381,0.0016210579999999999,0.0004954006,0.03674285
176,0.4977024,0.0017585305,0.0004967901,0.03804929
177,0.5153725,0.0014726728999999998,0.000483214,0.03939005
178,0.5336699,0.0013106998,0.0004797281,0.04079984
179,0.552617,0.0014973812,0.0004738023,0.04224216
180,0.5722368,0.0011675494,0.0004686262,0.04374469
181,0.5925531,0.0015044744,0.0004611379,0.04529269
182,0.6135907,0.0020767737,0.0004573348,0.04689931
183,0.6353753,0.0018197818,0.0004483275,0.04855586
184,0.6579332,0.001286873,0.0004407182,0.05029373
185,0.6812921,0.0017189846,0.0004363453,0.05207215
186,0.7054802,0.0016551331,0.0004266925,0.053912
187,0.7305272,0.0023836213,0.0004225121,0.05583243
188,0.7564633,0.0017505538,0.0004160554,0.05780915
189,0.7833203,0.0023641039999999997,0.0004083736,0.05986148
190,0.8111308,0.00190792653,0.0003988163,0.06198873
191,0.8399287,0.0019488894999999998,0.0003955522,0.06419723
192,0.869749,0.0019677496155,0.0003877571,0.06646002
193,0.900628,0.0014711246,0.0006898295,0.06814894
