,Q,I(Q),Error,dQ
79,0.03449271,23.651850476,0.1156046,0.003026034
80,0.03495057,23.103770476,0.1262314,0.003061436
81,0.03571732,22.820040476000003,0.1148639,0.003108504
82,0.03619143,22.021490476,0.1259855,0.003140117
83,0.0369854,22.140650476,0.1135833,0.003193781
84,0.03747635,22.407500476000003,0.1135014,0.003224134
85,0.03829851,21.399330476,0.1103638,0.003282793
86,0.03880688,20.576320476,0.1039556,0.003315284
87,0.03965823,20.642370476,0.1075985,0.003375783
88,0.04018466,20.203310476000002,0.1004661,0.003411152
89,0.04106624,19.634140476000002,0.1038345,0.003472153
90,0.04161135,18.925070476000002,0.08887035,0.003505345
91,0.04252422,18.900600476,0.1013149,0.00357276
92,0.04308869,18.432210476,0.08395954,0.003612527
93,0.04403398,18.213220476,0.09812614,0.003678261
94,0.04461849,17.626480476,0.08465259,0.003716726
95,0.04559733,17.079460476,0.09361819,0.00378839
96,0.04620259,16.558910476,0.07411569,0.003828302
97,0.04721619,16.068930476000002,0.09052328,0.003902669
98,0.04784294,15.504790475999998,0.06866366,0.003947426
99,0.04889253,15.382280476,0.08751357,0.004020729
100,0.04954153,14.554910476,0.06567228,0.004070566
101,0.05062837,14.336970476,0.08314772,0.004143872
102,0.05130042,13.842610475999999,0.06128043,0.004195427
103,0.05242585,13.586770476,0.08023691,0.004272425
104,0.05312176,12.724550476,0.0554646,0.004323669
105,0.05428715,12.532040475999999,0.07594159,0.004406009
106,0.05500776,11.733230476,0.05125309,0.004459905
107,0.05696072,10.735120475999999,0.04768542,0.004600223
108,0.05898301,9.844798476,0.04394253,0.004746485
109,0.06107711,8.942832476,0.04006231,0.004898359
110,0.06324555,8.139345475999999,0.0364136,0.005058418
111,0.06549098,7.397558476,0.03370437,0.005219311
112,0.06781613,6.513711476,0.02996588,0.005390257
113,0.07022383,5.897955476,0.02826162,0.00556942
114,0.07271702,5.210502476,0.02542205,0.005751239
115,0.07529872,4.612816476,0.02294617,0.005942302
116,0.07797207,4.064612476,0.02082262,0.006139712
117,0.08074035,3.550963476,0.0190068,0.006344458
118,0.0836069,3.062532476,0.01694094,0.00655793
119,0.08657523,2.646907476,0.01525505,0.006778799
120,0.08964894,2.300410476,0.01392072,0.007005501
121,0.09283178,1.948519476,0.01242984,0.007244866
122,0.09612762,1.6566904759999999,0.01139141,0.007496026
123,0.09954047,1.414648476,0.01001778,0.007748622
124,0.1030745,1.172050476,0.009012188,0.008014773
125,0.106734,0.954487976,0.007985136,0.008289495
126,0.1105234,0.812927376,0.007550838,0.008567608
127,0.1110336,0.831449676,0.01120792,0.008614772
128,0.1144474,0.669038176,0.007281509,0.00886534
129,0.1149757,0.647746476,0.01026561,0.008924887
130,0.1185106,0.566075276,0.006961479,0.009173548
131,0.1190577,0.527849876,0.008738121,0.009234509
132,0.1227181,0.457361476,0.006606457,0.009488799
133,0.1232847,0.436091276,0.007945811,0.00952782
134,0.1270751,0.369045776,0.00650107,0.009815042
135,0.1276617,0.358381776,0.006829231,0.009845932
136,0.1315866,0.293948676,0.006584361,0.01015387
137,0.1321941,0.289705276,0.005641699,0.01021008
138,0.1362584,0.246583676,0.006850261,0.01050603
139,0.1368875,0.224370476,0.005398355,0.01057004
140,0.1417474,0.184524976,0.004603974,0.01092857
141,0.1467799,0.140845476,0.004282863,0.01131424
142,0.1519911,0.108834976,0.003824356,0.01171196
143,0.1573873,0.095196126,0.003749472,0.01211849
144,0.1629751,0.067208426,0.00332113,0.01254002
145,0.1687612,0.053842496,0.003281371,0.01296579
146,0.1747528,0.048793296,0.002822745,0.01343093
147,0.1809572,0.036873596,0.002735435,0.01391864
148,0.1873817,0.026791026,0.00265252,0.01440304
149,0.1940344,0.026099656,0.002449453,0.01490583
150,0.2009233,0.023236446,0.002368759,0.0154289
151,0.2080568,0.019366486000000002,0.0023187,0.01595851
152,0.2154435,0.018819306,0.002111515,0.0165235
153,0.2230924,0.013289605,0.002036608,0.01710901
154,0.231013,0.014802986,0.001952086,0.01770908
155,0.2392147,0.012984172000000002,0.001928791,0.01833145
156,0.2477076,0.011791749,0.001965873,0.01898701
157,0.2565021,0.008168852,0.001750068,0.01965108
158,0.2656088,0.009038154,0.001676846,0.02034976
159,0.2750388,0.0036036564,0.001612633,0.02106439
160,0.2848036,0.0041633471,0.001525453,0.02181197
161,0.2949151,0.006668198,0.001478799,0.02258594
162,0.3053856,0.0058418260000000005,0.0014071,0.02337493
163,0.3162278,0.002582117,0.001345961,0.02420434
164,0.3274549,0.003106247,0.001309709,0.02505845
165,0.3390807,0.0035147110000000002,0.001224976,0.02595083
166,0.3511192,0.00208831,0.001209886,0.02686891
167,0.3635851,0.0033026419999999997,0.001152919,0.02781426
168,0.3764936,0.0037116089,0.001101841,0.02880679
169,0.3898604,0.0031129779999999998,0.001065881,0.0298226
170,0.4037017,0.001,0.001019796,0.0308792
171,0.4180345,0.003254079,0.0009902712,0.0319721
172,0.4328761,0.00227397,0.001001614,0.0330975
173,0.4482447,0.0017784709999999998,0.001003055,0.03426929
174,0.4641589,0.002690309,0.0009919985,0.03548185
175,0.4806381,0.003122222,0.0009685646,0.03674285
176,0.4977024,0.0030482169999999998,0.0009748965,0.03804929
177,0.5153725,0.0032480499999999997,0.0009503681,0.03939005
178,0.5336699,0.002227924,0.0009398835,0.04079984
179,0.552617,0.0050870087,0.0009334464,0.04224216
180,0.5722368,0.00349505,0.0009187619,0.04374469
181,0.5925531,0.0051874406,0.0009093829,0.04529269
182,0.6135907,0.0036870769,0.0008979239,0.04689931
183,0.6353753,0.005010982,0.00088186,0.04855586
184,0.6579332,0.0049025962,0.0008671287,0.05029373
185,0.6812921,0.00448466074,0.0008583064,0.05207215
186,0.7054802,0.003084017,0.0008389468,0.053912
187,0.7305272,0.004586981475,0.0008288831,0.05583243
188,0.7564633,0.00489575,0.0008166324,0.05780915
189,0.7833203,0.0043204278,0.0007983409,0.05986148
190,0.8111308,0.005906951,0.0007848671,0.06198873
191,0.8399287,0.0054428756,0.0007780323,0.06419723
192,0.869749,0.005851099,0.0007637319,0.06646002
193,0.900628,0.007191203,0.001363287,0.06814894
