4.716000000000000053e-02 3.598895723302715233e-01
5.269999999999999685e-02 2.402641534527230616e-01
5.824000000000000010e-02 1.804240928709040515e-01
6.378000000000000336e-02 1.454271607309061132e-01
6.930999999999999661e-02 1.245777410340653119e-01
7.484000000000000374e-02 1.147175798138433678e-01
8.036999999999999700e-02 1.148057370234815411e-01
8.588999999999999413e-02 1.617782289301821774e-01
9.141000000000000514e-02 3.035102354711917694e-01
9.693000000000000227e-02 5.176526597383106498e-01
1.024000000000000049e-01 6.285417046182116829e-01
1.078999999999999959e-01 5.265551021050374203e-01
1.134000000000000008e-01 3.140018464045414293e-01
1.189000000000000057e-01 1.386069715398263180e-01
1.243999999999999967e-01 4.891745870425304177e-02
1.298999999999999877e-01 1.059692478958689302e-02
1.353999999999999926e-01 2.054535900908239197e-03
1.408999999999999975e-01 1.835943696336733103e-03
1.464000000000000024e-01 2.056063127272649352e-03
1.517999999999999905e-01 2.318607934030104002e-03
1.572999999999999954e-01 2.604149454395429317e-03
1.627000000000000113e-01 2.936777445287767387e-03
1.681999999999999884e-01 3.438941956923088124e-03
1.736000000000000043e-01 4.630319199788438325e-03
1.789999999999999925e-01 7.963479443818973630e-03
1.844999999999999973e-01 1.523170981832718332e-02
1.899000000000000132e-01 2.805778460746015390e-02
1.953000000000000014e-01 4.535861629220546559e-02
2.006999999999999895e-01 6.200003489119505079e-02
2.061000000000000054e-01 7.174745388182852956e-02
2.114000000000000046e-01 7.045063411351971949e-02
2.167999999999999927e-01 6.042461497529173081e-02
2.222000000000000086e-01 4.560380137079605989e-02
2.275000000000000078e-01 3.106906579302438562e-02
2.328999999999999959e-01 1.911306667550935826e-02
2.381999999999999951e-01 1.104431431135901101e-02
2.434999999999999942e-01 5.294127279854211020e-03
2.487999999999999934e-01 3.144689174013768664e-03
2.540999999999999925e-01 1.264857852763314264e-03
2.594000000000000195e-01 1.153241844014002079e-03
2.646999999999999909e-01 1.289312894767362340e-03
2.700000000000000178e-01 1.659841778621439900e-03
2.752999999999999892e-01 2.360535396667154829e-03
2.805000000000000271e-01 3.540336484512335465e-03
2.857000000000000095e-01 5.265624075184578180e-03
2.909999999999999809e-01 7.535438303008052015e-03
2.962000000000000188e-01 9.989508480210986668e-03
3.014000000000000012e-01 1.224981714573424724e-02
3.065999999999999837e-01 1.389354303394887274e-02
3.118000000000000216e-01 1.462149313128208519e-02
3.169000000000000150e-01 1.427018525556073697e-02
3.220999999999999974e-01 1.314690434286533427e-02
3.271999999999999909e-01 1.147154894171818762e-02
3.323999999999999733e-01 9.499385858192724297e-03
3.375000000000000222e-01 7.581070794661310362e-03
3.426000000000000156e-01 5.859533586552678926e-03
3.477000000000000091e-01 4.442884495902066182e-03
3.528000000000000025e-01 3.342821987226502096e-03
3.578000000000000069e-01 2.593409786188877533e-03
3.629000000000000004e-01 2.076539191958849066e-03
3.679000000000000048e-01 1.593664876614748951e-03
3.729000000000000092e-01 1.398652783836596553e-03
3.779000000000000137e-01 1.547933800379621121e-03
3.829000000000000181e-01 1.784413507660327289e-03
3.879000000000000226e-01 2.073444513895134587e-03
3.929000000000000270e-01 2.398919869149215497e-03
3.977999999999999869e-01 2.724295320243366389e-03
4.027999999999999914e-01 3.027799196561509545e-03
4.077000000000000068e-01 3.266105751391126452e-03
4.126000000000000223e-01 3.409466672797164220e-03
4.174999999999999822e-01 3.468196746543396759e-03
4.223999999999999977e-01 3.431137774316559991e-03
4.273000000000000131e-01 3.308370682958064381e-03
4.320999999999999841e-01 3.120320070062230534e-03
4.369000000000000106e-01 2.890235476590446041e-03
4.418000000000000260e-01 2.626429166509669337e-03
4.465999999999999970e-01 2.373530026939235562e-03
4.512999999999999790e-01 2.138332775113762838e-03
4.561000000000000054e-01 1.920626259567860842e-03
